keyword,question,answer,url,source
고혈압,고혈압약을 먹고 있는데도 평소보다 혈압이 갑자기 높아지면 어떻게 하나요?,"정확한 방법으로 혈압을 측정했는데도 평소보다 높고, 구역질, 구토, 두통, 시야 흐려짐 등의 증상이 함께 있다면 즉시 병원을 찾아야 합니다.만약 이런 증상이 없다면, 30분에서 1시간 정도 휴식을 취하며 심리적, 신체적 안정을 찾은 후 다시 혈압을 측정해 봅니다. 혈압은 불면, 스트레스, 과도한 신체활동, 과음 등 여러 원인에 의해 일시적으로 높아질 수 있습니다. 고혈압은 꾸준한 관리가 필요한 질환입니다. 건강한 생활습관을 적극적으로 실천하고, 적절 한 치료를 받아 고혈압을 효과적으로 관리하고 합병증을 예방하여 건강한 삶을 누리기를 바랍니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압인데 치료를 하지 않으면 어떻게 되나요?,"고혈압은 성인 중 30%가 가지고 있는 “국민병”이며, 지난 20년 동안의 노력으로 치료와 조절이 점점 좋아지고 있습니다.고혈압 인구 중 혈압을 적절히 조절하는 비율이 1998년에는 4.9%였지만, 2020년에는 47.4%로 10배 정도 증가했습니다. 그렇지만, 아직도 고혈압 인구의 절반(47.4%)만이 혈압을 적절하게 관리하고 있으므로, 10년 후 각종 심뇌혈관계 합병증을 예방하기 위하여 고혈압을 적절하게 관리하는 것은 매우 중요합니다.   고혈압은 치료가 필요한 경우 처방받은 혈압약을 꾸준히 복용하는 것이 혈압을 적절하게 낮추는 데 가장 효과적이며, 운동식이요법 등의 혈압을 낮출 수 있는 좋은 생활습관 유지도 같이 해야 합니다.고혈압을 치료하지 않고 그대로 두는 경우 10년 후에 평균적으로 약 10~15% 정도에서 각종 심뇌혈관계 합병증이 발생할 수 있습니다. 그러나 고혈압을 적절히 관리하면 합병증 발생을 절반으로 (5~7.5%) 줄일 수 있습니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압의 합병증은 어떤 것들이 있나요?,"고혈압을 치료하지 않고 그대로 두면, 처음 며칠이나 몇 달 동안은 문제가 없을 수도 있습니다. 그러나 고혈압을 방치한 지 5~10년 이상 지나면, 각종 고혈압으로 인한 합병증이 생길 수 있습니다.고혈압의 합병증은 크게 ‘증상을 보이지 않는 장기 손상(무증상 장기 손상)’과 ‘증상을 보이는 심뇌혈관질환 및 콩팥질환’의 두 단계로 나눌 수 있습니다. 증상을 보이지 않는 장기 손상은 엄밀히 말하면 합병증 전 단계로 볼 수 있습니다. 증상이 없는 합병증 전 단계에서는 고혈 압을 철저하게 관리하면 정상적인 상태로 좋아질 수도 있습니다. 그러나 이미 심뇌혈관질환이나 콩팥질환의 증상이 나타나는 “고혈압 합병증”단계에 이르면, 현대의학으로도 원래 상태로 되돌리기 어렵습니다. 증상이 있는 합병증이 생긴 이후에는 고혈압 치료와 함께 해당 합병증을 전문적으로 치료해야 합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압의 합병증을 어떻게 발견하나요?,"사람들이 흔히 “나는 혈압이 오르는 것을 느낀다” 또는 “두통이 심한데 고혈압 때문이다”라고 말하는 경우가 많지만, 고혈압은 증상이 없습니다. 앞에서 말한 증상들은 혈압 수치가 높은 것과 직접적인 관련이 없다는 여러 연구결과가 있습니다.고혈압의 진단은 측정한 혈압의 평균 수치를 가지고 합니다. 안정된 상태에서 적절하게 측정한 평균 혈압이 수축기 140이상 또는 이완기 90이상으로 고혈압이 진단되며, 그 후에는 여러 검사가 필요합니다. 일반적으로 모든 고혈 압인구에서 하는 기본 검사는 일반 건강검진에서 할 수 있는 검사들입니다. 기본 검사에서 이상이 발견되면 추가로 정밀검사를 진행할 수 있습니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,"“알겠어요, 고혈압만 잘 관리하면 되겠네요!”, 맞는 말일까요?","아닙니다.고혈압을 잘 관리하면서, 동시에 다른 심뇌혈관 위험인자들도 같이 관리해야 합니다. 40대 초반에 고혈압만 있는 경우, 10년 후 증상이 있는 각종 심뇌혈관계 합병증이 발생할 가능성은 대략 5%입니다. 하지만 같은 혈압 수치라도 이상 지질혈증, 흡연, 조기심뇌혈관질환의 가족력, 비만, 당뇨병 등의 다른 위험인자가 같이 있는 경우에는 위험인자개수에 따라 10년 후 각종 심뇌혈관계 합병증이 생길 위험이 최저 위험군(5% 미만), 저위험군(5~ 15%), 중위험군(15~20%) 및 고위험군(20% 이상)으로 달라집니다. 고 혈압뿐만 아니라 당뇨병이나 이상지질혈증과 같이 조절이 필요한 다른 위험인자도 있다면 함께 관리해야 합니다. 특히 흡연, 운동부족, 비만과 같은 생활습관병도 같이 관리하는 것이 중요합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압이 흔한가요?,"“우리나라 20대 이상 성인의 약 30%가 고혈압으로 추정됩니다. 고 혈압이 있는 상태로 오랜 시간이 지나면 심근경색, 뇌졸중 등의 각종 심혈관계 합병증이 발생할 수 있습니다.” 고혈압은 안정을 취한 후에 측정한 혈압이 140/90* 이상인 경우를 말합니다. 우리나라 20대 이상 성인의 약 30%인 1207만명이 고혈압이 있는 것으로 추정합니다.이 중2/3 정도만 본인이 고혈압인 것을 알고 있고 (인지율), 고혈압이 있는 사람 중 66%만 치료하고 있 습니다(치료율). 또한, 고혈압이 적절한 수준으로 조절되는 경우는 약 절반(48%) 밖에 안 되는 것으로 알려져 있습니다.고혈압이 있는 상태로 10년 정도 지나면 약 10% 정도에서 심근경색, 뇌졸중 등의 각종 심혈관계 합병증이 발생할 수 있습니다. 하지만 고혈압을 꾸준히 치료하면 이런 합병증을 절반 이상 예방할 수 있습니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,혈압이 뭔가요?,"“혈압은 동맥혈관에 따라 흐르는 혈액이 혈관벽에 주는 압력입니다. 각종 심뇌혈관 합병증 발생 위험이 가장 낮은 최적의 정상 혈압은 120/80 아래입니다.” 우리 몸의 모든 부분은 산소와 영양분이 풍부한 혈액을 공급받아야 정상적인 기능을 할 수 있습니다. 온몸 구석구석에 이런 혈액을 보내주는 펌프 작용을 하는 곳이 바로 심장입니다. 혈관은 심장에서 우리 몸 곳곳에 혈액을 공급하는 수도관 파이프 같은 통로이고, 혈관 중에서 심장에서 나오는 혈액이 지나는 곳을  동맥이라고 합니다. 동맥에 흐르는 혈액은 우리 몸 곳곳에 도달할 수 있도록 매우 높은 압력으로 뿜어져 나옵니다. 동맥을 구성하는 혈관벽은 이런 높은 압력을 견딜 수 있도록 튼튼하게 만들어져 있습니다. 혈관벽이 얇으면 높은 압력을 견딜 수 없기 때문이고, 이 혈액의 압력이 바로 혈압입니다. 고혈압이 있으면, 심장이 1분에 60~100번, 하루에 약 10만번 동안 강하게 수축하며 뿜어내는 혈액의 압력 때문에 특히 동맥 혈관의 가장 안쪽에 있는 얇은 내막이 손상받게 되 어동맥경화성 심뇌혈관질환인 심근경색, 뇌졸중 등이 생길 수 있습니다. 심뇌혈관질환의 발생 위험이 가장 낮은 정상 혈압은 120/80 미만이며, 안정시 측정한 평균 혈압이 140/90 이상인 경우를 고혈압이라고 합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,올바른 혈압 측정법,"“혈압은 충분히 안정을 취한 후, 바른 자세로 앉아 측정해야 합니다. 최소 1~2분 간격으로 2번 이상 측정하여 평균하여 사용합니다.” 고혈압의 진단과 치료에서 가장 중요한 것은 혈압 측정입니다. 혈압은 병의원에 방문하지 않고, 가정에서도 쉽게 측정할 수 있습니다. 보통 머리가 아프거나 스트레스 받을 때, 운동을 한 직후에 혈압을 측정하는 경우가 많으시죠? 그런데, 이런 경우보다는 특별한 증상이 없는 안정시의 혈압을 올바른 방법으로 측정하는 것이 중요합 니다. 혈압은 측정환경이나 측정 부위, 자세 등에 의하여 변동이 심하기 때문입니다. 혈압은 앉은 자세에서 측정하고, 혈압 측정 전 최소 30분 이상 흡연, 음주, 카페인 섭취를 하지 않아야 합니다. 등받이가 있는 의자에 등을 기대고 발을 바닥에 붙이고 최소 5분 이상 안정을 취한 후에 혈압을 재는 것이 표준적인 방법입니다. 혈압계의 커프라는 공기 주머니를 혈압계 그림을 보면서 위 팔에 감은 후 측정합니다. 커프는 위 팔 둘레의 80% 이상을 감을 수 있는 크기여야 합니다.커 프의 중심은 심장과 같은 높이로, 그리고 커프의 가장 아래 부분은 팔꿈치 앞쪽의 팔이 접히는 부분에서 약 3cm 정도 떨어져 있어야 합니다. 혈압은 한번 잴 때 최소 1-2분 간격으로 2번 이상 측정하여 평균값을 사용합니다.5분 이상 안정을 취하지 않고, 급하게 걸어와서 바로 혈압을 재면 높게 나오는 경우가 많습니다.만약 첫 번째와 두 번째 혈압의 차이가 20mmHg 이상이면 한번 더 혈압을 측정하여, 수치가 안정된 두 번째와 세 번째 혈압을 평균하여 사용합니다.예 를 들어, 첫 번째와 두 번째 혈압이 각각 160/90, 134/80이면 차이가 많이나므로 (160-134=26) 혈압을 한 번 더 측정합니다.세 번째 측정한 혈압이 130/80이라면, 첫 번째(160/90)는 버리고 두 번째(134/80)와 세 번째 혈압(130/80)을 평균하여 132/80으로 혈압을 기록합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,가정혈압 측정 후 메모하는 법,"“가정혈압의 기록방법 : 2022년 5월 3일(오전 8시) 134/78(67) 오른팔” 보통 가정 혈압계로 혈압을 재면 숫자가 134/78(67) 등으로 3가지가 보여집니다. 첫 번째 숫자(134)는 수축기압력으로 심장이 수축할 때 혈관이 받는 압력이고, 두 번째 숫자(78)는 이완기 혈압으로 심장이 다음 수축을 위해 수축을 멈출 때의 압력입니다.세 번째 숫자(67)는 맥박수로 혈압을 잴 때 심장이 1분간 수축하는 횟수입니다.이 숫자를 보통 1 34/78(67)이라고 기록할 수 있습니다.가 정혈압을 잰 후에는 이 숫자들과 함께, 측정한 날짜와 시간 그리고 어느 쪽 팔에서 측정하였는지를 기록하는 것이 좋습니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,언제 고혈압이라고 하나요?,"“고혈압은 진료실에서 안정된 상태로 측정한 수축기 혈압이 140 이상이거나, 이완기 혈압이 90 이상인 경우입니다.” 진료실에서 제대로 측정한 안정시 수축기 혈압이 140이상이거나 이완기 혈압이 90 이상인 경우를 고혈압이라고 합니다.가 정혈압은 보통 진료실 혈압보다는 낮게 측정되므로, 올바른 방법으로 측정한 가정혈압으로 고혈압의 기준은 수축기 혈압이 135 이상이거나 이완기 혈압이 85이상인 경우를 말합니다.148/93처럼 수축기나 이완기 혈압이 모두 기준보다 높을 때 뿐 아니라, 148/86처럼 수축기만 140이상이거나, 136/94처럼 이완기만 90 이상일 경우 모두 고혈압입니다. 혈압은 나이가 들면서, 가족력이 있거나 흡연을 하는 등 심혈관계 위험인자가 있으면 점차 높아질 수 있습니다. 각종 심뇌혈관 합병증 발생 위험이 가장 낮은 최적의 정상 혈압은 120/80 이하 즉, 수축기 혈압도 120을 넘지 않고 이완기 혈압도 80을 넘지 않는 것입니다.수축기 혈압이 120~139 또는  이완기 혈압이 80~89인 경우에 고혈압 주 의 혹은 고혈압 전 단계라고 합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,언제 병의원에 가야 하나요?,"“만 40세 이상, 가족력, 비만, 고혈압 전 단계(수축기혈압 130~139 또는 이완기 혈압 80~89)인 경우에는 최소한 1년에 한번 병의원에 방문하시는 것이 좋습니다.” 우리나라 성인의 약 30%가 고혈압이고, 특히나이가 증가할수록 더 많은 사람에게 고혈압이 생길 수 있습니다.만 40세 이상이거나 고혈압의 가족력이 있거나, 비만, 그리고 올바른 방법으로 측정한 혈압이 고혈압 전 단계(수축기혈압 130~139 혹은 이완기 혈압 80~89 )인 경우에는 최소한 1년에 한번 병의원에 방문하여 진료실 혈압을 측정하는 것이 좋습니다. 진료실에서 혈압을 다시 측정하고, 기본적인 혈액검사, 심전도 등의 추가 검사를 받습니다.이를 통해 혈압상승의 정도, 증상은 없지만 알게 된 심뇌혈관질환의 위험인자, 검사 결과를 종합하여 약물요법인 항고혈압약제 사용의 시작 혹은 비약물요법인 운동, 식이요법 등을 시작할 수 있습니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
"고혈압, 당뇨병, 이상지질혈증","심뇌혈관질환 선행질환(고혈압, 당뇨병, 이상지질혈증 등)은 어떤 단계로 심뇌혈관질환으로 진행되며, 어떤 영향을 미치나요?","혈압이 지속적으로 높으면 뇌혈관에 동맥경화가 발생하여 점차 딱딱해지고 좁아지다가 어느 순간 막혀 뇌경색이 생기거나, 딱딱해서 탄력을 잃은 혈관이 터지면 뇌출혈이 발생하게 됩니다.뇌경색과 비슷한 현상이 심장혈관에 생기는 질환이 협심증, 심근경색증입니다. 또 높은 혈압을 견디기 위해 심장에 무리가 가게 되어 좌심실비대를 비롯하여, 협심증, 심근경색증, 심부전 발생 위험이 높아지게 됩니다. 당뇨병 환자의 높은 혈당이 지속되면 혈액이 끈적해져 혈전이 생기기 쉽고, 혈관에 염증을 일으켜 점차 혈관이 좁아지거나 막힐 수 있습니다. 당뇨병 환자에서 동맥경화증에 의한 관상동맥질환, 뇌혈관질환은 당뇨병이 없는 사람보다 그 빈도가 2-4배 높습니다.이상지질혈증은 조절하지 않고 장기간 방치하면 콜레스테롤이 혈관벽에 쌓여(동맥경화) 혈관이 좁아지거나 막히고 협심증, 심근경색, 뇌졸중(뇌경색)과 같은 심뇌혈관질환으로 진행될 수 있습니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
"고혈압, 당뇨병, 이상지질혈증",심뇌혈관질환의 조기 증상은 어떤 것들이 있나요?,"<심근경색증> 심혈관 질환 중심 근경색증에서 가장 흔히 느낄 수 있는 증상은 가슴 통증입니다. 명치 부나 가슴 한가운데 의 통증이 전형적이며, 환자들은 이 통증을 '가슴을 짓누른다', '쥐어짜는 듯하다', '칼로 도려내는 듯하다', '뻐개지는 것 같다'라고 표현합니다. 통증이 가슴이외의 부위로 퍼져나갈 수 있는데, 이러한 방사통은 주로 좌측 팔, 목, 턱 등 배꼽위의 신체 부위에 흔히 나타납니다. 극도로 불안해하며 안절부절 못하고, 의식상태가 저하되기도 하 며 안면이 창백하고 땀이 나고 손발이 차가워질 수 있습니다. 구토, 위통, 식욕부진으로 인해 급성체증이나 위장질환으로 오인할 수 있습니다. 그 외에도 호흡곤란 등의 증상이 나타날 수 있습니다. <뇌졸중> 뇌혈관은 손상된 뇌의 위치와 범위가 어떠한지에 따라 매우 다양한 증상이 나타날 수 있습니다. 한쪽 팔, 다리에 마비가 오고 힘이 빠지거나 저리고 감각이 없어질 수 있습니다. 말이 어눌해지거나 상대방의 말을 이해하지 못하고, 한쪽 눈이 보이지 않거나 하나의 물건 이 두 개로 보입니다. 또 시야의 오른쪽 반 혹은 왼쪽 반이보이지 않을 수 있습니다. 번개나 망치로 맞은 듯한 아주 심한 두통이나 어지러움이 발생할 수 있습니다. 심근경색증이나 뇌졸중 증상으로 의심되면 망설이지 말고 119에 신고해서 치료가 가능한 병원으로 가야 합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
"고혈압, 당뇨병, 이상지질혈증",심뇌혈관질환 예방에 도움이 되는 운동과 식습관이 있나요?,"<운동> 활발한 신체활동과 규칙적인 운동은 각종 심뇌혈관 질환이 발생하는 것을 막아주는 1차 예방 효과와 심뇌혈관질환이 이미 발생한 경우 재발을 막아주는 2차 예방 효과가 모두 있습니다. 심뇌혈관을 건강하게 할 수 있는 3가지 운동은 유산소 운동, 저항성 운동(근력운동), 그리고 유연성 운동입니다.이 운동들은 각각의 장단점이 있으며 서로 모자라는 부분을 보충합니다. 따라서, 3가지 운동 모두를 계속 실천하는 것이 중요합니다. 일상에서는 대중교통 을 이용하거나, 낮은 층수는 계단을 사용하는 등의 방법으로 활동량을 높일 수 있습니다. 앉아 일하거나 TV를 보는 동안에도 가끔 일어나 간단한 신체활동을 하는 것이 좋습니다. <식사>심뇌혈관질환 예방을 위해 생선류, 콩류, 통곡류, 저지방 유제품, 신선한 채소와 과일, 견과류와 같은 권장식품을 선택합니다. 반면, 기름기가 많은 육류, 육가공품, 크림이 많이 든 간식, 튀긴 음식, 단 음식 같은 주의 식품은 섭취 횟수와 섭취량이 많아지지 않도록 주의합니 다.쌀밥보다는 잡곡밥을 선택하고 단백질 공급원으로 육류만이 아니라 생선, 두부 등을 골고루 이용하는 것이 좋습니다. 식사할 때 채소, 버섯, 해조류를 충분히 섭취하도록 합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
"고혈압, 당뇨병, 이상지질혈증",심뇌혈관질환은 가족력(유전)이 있으면 무조건 걸리는 건가요?,"관상동맥질환의 가족력은 심혈관질환의 주요 위험인자 중 하나입니다. 심뇌혈관질환의 주요 선행질환인 고혈압, 당뇨병도 유전적 특성이 강합니다. 부모가 모두 고혈압이면 자식이 고혈압에 걸릴 확률은 약 80% 정도이며, 부모 모두 당뇨병인 경우 자식이 당뇨병에 걸릴 확률은 50% 이상입니다. 그러나 이중순수하게 유전자의 이상으로 생기는 경우는 일부입니다.가 족력이 대부분은 유전자의 이상 외에 나쁜 생활습관을 물려받는 경우가 작용하므로 가족력이 있는 분 은 더 열심히 좋은 생활습관을 유지하도록 힘써야 합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압 환자는 왜 ‘심뇌혈관질환’을 주의해야 하나요?,"고혈압이란 위 팔에 혈압대를 감아 측정한 동맥의 압력을 기준으로 수축기 혈압 140mmHg 이상, 또는 이완기 혈압 90mmHg 이상인 경우를 말합니다.고혈압은 심뇌혈관질환의 발생률을 가장 크게 높이는 위험요인입니다.고혈압을 치료하지 않고 상태가 지속되면 혈관벽에 지속해서 강한 압력이 가해집니다. 그 결과 동맥혈관에 죽상경화증이 생겨 혈관이 약해지고 상처가 나면서 동맥벽이 두꺼워지고 딱딱해져서 고혈압에 의한 장기 손상이 초래됩니다. 결국 허혈성심 질환(협심증, 심근경색증 등)이나 심부전, 뇌졸중과 같은 심뇌혈관질환이 발생합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압의 원인은 유전인가요? 생활 습관 개선으로 예방할 수 있나요?,"고혈압은 유전적인 특성이 강한데, 부모가 모두 고혈압이면 자녀가 고혈압에 걸릴 확률은 약 80% 정도이며, 이때 나쁜 습관 등 환경적인 요인이 겹치면 고혈압이 더 잘 발생하게 됩니다.고혈압의 가족력이 있다 하더라도 생활습관을 개선하면 고혈압의 발생을 줄일 수 있는데, 체중감량, 짜지 않게 먹기, 절주, 금연, 그리고 규칙적인 운동이고혈압 예방에 좋은 방법입니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압 증상의 응급처치 방법은 어떤 것들이 있나요?,"고혈압은 표적 장기 손상(심장, 뇌, 눈 등 중요 장기의 고혈압에 의한 손상) 전까지는 특별한 증세가 없는 것이 보통이지만, 두통, 두근거림, 호흡곤란 등이 나타날 수 있습니다.만 일정확한 방법으로 혈압을 측정해도 평소보다 높으면서 두통, 구역질, 구토, 시야 흐려짐 등이 발생했다면 빨리 병원을 찾아야 합니다. 그런 증상이 없다면 30분~1시간 정도 심리적, 신체적으로 안정을 취한 뒤 다시 측정해 봅니다. 불면, 스트레스, 과도한 활동, 폭음 등의 원인에 의해일 시적으로 혈압이 높아질 수 있습니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압 치료를 하고 약을 먹어야 하나요?,"확실히 고혈압을 진단받은 환자라면 의사와 상의 없이 임의로 약물을 끊어서는 안 됩니다.특히 중년을 넘었고, 단기간 혈압을 올릴 만한 원인(비만, 진통제, 통증, 스트레스 등)이 없으며, 표적 장기 손상이 있다면 더욱 그렇습니다.고혈압은 증상이 없는 경우가 많아 환자들이 치료의 중요성을 간과하기 쉽습니다.고혈압을 치료하는 이유는 증상을 치료하기 위해서라기보다는 고혈압으로 인한 합병증을 최소화하기 위해서입니다.고혈압을 앓고 있는 사람은 고혈압의 합병 증인 뇌졸중 및 관상동맥질환의 위험이 정상인에 비해 2.5배 이상 높기 때문에 주기적인 검진과 적절한 치료가 꼭 필요합니다. 또한, 고혈압 치료로 약 복용 중 깜빡하고 잊어버렸다면 생각나는 즉시 혈압약을 복용합니다.다만, 너무 늦은 시간 알아차렸다면 (저녁시간이 가까워지면), 다음날 복용합니다. 빼먹었다고 배로 먹거나, 주변 사람 혈압약을 빌려 먹지 않습니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,집에서도 혈압을 측정해 보고 싶은데 어떻게 측정해야 하나요?,"집에서 혈압을 측정할 때는 아침에 일어난 후 1시간 이내, 소변을 본 후, 아침식사 전, 고혈압약 복용 전, 밤에는 취침 전에, 검증된 혈압계로 측정합니다.측정시, 2분 정도의 시간 간격을 두고 2회 이상 측정하여 평균을 냅니다. 처음 측정할 때에는 양팔의 혈압을 모두 측정합니다.정상적으로 10mmHg 이내 범위의 양팔의 혈압 차이는 있을 수 있습니다. 처음에는 양팔에서 혈압을 측정한 뒤, 다음부터는 혈압 수치가 더 높은 팔을 측정합니다. 그리고 처음 진단할 때는 적 어도 1주일 동안, 치료 결과 평가 시에는 가능한 여러 날 측정하며 적어도 외래 방문 직전 5~7일간 측정을 권장합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,무조건 짜게 먹지 말라고 하는데 하루 어느 정도 나트륨을 섭취하는 게 좋은가요?,"염분에 따른 혈압 상승 정도는 사람마다 다르나, 일반적으로 짜게 먹을수록 혈압이 높아지고 소금 섭취를 줄이면 혈압이 낮아지는 편입니다.세계 식량농업기구와 세계보건기구에서는 하루나트륨 섭취량을 2,000mg 이하로 권장하고 있습니다.이는 소금으로 치면 5g이고, 1티스푼 정도입니다. 우리나라 일반적인 성인이 하루에 섭취하는 소금양은 7~8g 정도이므로 절반 정도로 줄인다는 생각으로 싱겁게 드시는 것이 좋습니다. 특히 국물이나 찌개는 나트륨 농도 가 낮더라도 전체 국물 양이 많이 때문에 국에 말아 먹거나 찌개를 비벼 먹지 않는 것이 중요합니다.",https://health.kdca.go.kr/healthinfo/biz/health/ntcnInfo/healthSourc/thtimtCntnts/thtimtCntntsView.do,국가건강정보포털
고혈압,고혈압의 기준은 무엇이며 .정상적인 혈압은 어떤 상태를 말합니까?,"세계보건기구(W.H.O)에서 정한 기준에 의하면 혈압상태를 다음의 4단계로 규정하고 있습니다. 세계보건기구에서 정한 기준(단위㎜ Hg) 저혈압: 최고 혈압 100 이하, 최저혈압 60이하 정상 혈압: 최고혈압 140 이하, 최저혈압 90이하 경계역(고) 혈압: 최고 혈압 140~160, 최저혈압 90~95 고혈압: 최고혈압 160이상, 최저혈압 95이상 그러나 W.H.O에서 기준이 정해진 이후 장기간 관찰한 결과 확장기혈 압이 90㎜ Hg 이상에서는 여러 가지 합병증이 발생한다는 것이 밝혀져서 미국 합동 전문위원회(J.N.C)에서는 확장기 혈압 90㎜ Hg 이상을 고혈압으로 하고 치료의 대상으로 정했습니다.",http://www.acdm.or.kr/bbs/505.php?&fm_id=2&page=1,한국만성질환관리협회
고혈압,고혈압은 왜 문제가 되고 있습니까?,"① 유병률이 높고, ②사망률이 높으며, ③확실한 치료방법이 없으며, ④무서운 합병증을 수반하며 ⑤결국 주요 사인이 되기 때문입니다.",http://www.acdm.or.kr/bbs/505.php?&fm_id=2&page=1,한국만성질환관리협회
고혈압,고혈압 발생의 위험 유인들은 무엇입니까?,"① 유전적 소질②식염의 과잉 섭취 ③ 스트레스, 흥분④과 체중, 비만 및 운동 부족 ⑤ 흡연과 과도한 음주 ⑥ 연령의 증가⑦한 냉에의 노출 등입니다.",http://www.acdm.or.kr/bbs/505.php?&fm_id=2&page=2,한국만성질환관리협회
고혈압,식염을 과잉 섭취했을 때 나타나는 위험 상태는 무엇입니까?,소금은 체내의 수분량을 증가시키고 혈관을 수축시키는 작용이 있어 혈압을 상승시켜줍니다.참고로 우리나라 사람들은 하루에 15~20g의 소금을 먹고 있는데 이는 간장·된장·고추장 등 여러 염장 식품들을 먹기 때문입니다. 선진국처럼 10g 이하로 줄이도록 노력해야 하겠습니다.,http://www.acdm.or.kr/bbs/505.php?&fm_id=2&page=3,한국만성질환관리협회
고혈압,스트레스를 받으면 혈압이 올라간다는데 그 이유는 무엇입니까?,"스트레스를 받으면 긴장하거나 흥분할 떄 맹렬한 반응을 일으키는 교감신경이 활성화되는데, 교감신경이 자극되면 혈관을 수축시키는 호르몬이 분비되어 혈압이 오르면서 심장도 빨리 뜁니다.",http://www.acdm.or.kr/bbs/505.php?&fm_id=2&page=4,한국만성질환관리협회
고혈압,흡연과 과음은 왜 혈압을 상승시킵니까?,"담배의 니코틴은 혈관을 수축시키므로 혈압을 상승시킵니다. 또 니코틴은 동맥경화를 촉진하고 헤모글로빈의 산화를 방해하며 산소 공급을 저하시키므로 심장혈관의 노화를 촉진시키기기도 합니다.술도 또한 체내에서 분해되는 과정에서 혈압을 높이는 물질로 변하므로 술기운이 떨어졌을 때의 불안, 초조는 초조는 스트레스로 작용됩니다.",http://www.acdm.or.kr/bbs/505.php?&fm_id=2&page=5,한국만성질환관리협회
고혈압,연령이 높을수록 혈압이 높아진다는 데 사실입니까?,"중년기 이후, 비교적 급상승을 보이는데 남자는 여자보다 5~10㎜ Hg만큼 더 높아지며, 60대 이후는 수축기(최고) 혈압이 급격히 상승하는 반면, 확장기(최저) 혈압은 다소 떨어지는 경향이 있습니다. 여자는 50세 갱년기를 전후해서 혈압이 높아지는 경향이 있습니다.",http://www.acdm.or.kr/bbs/505.php?&fm_id=2&page=6,한국만성질환관리협회
고혈압,고혈압의 초기 증상은 무엇입니까?,"①두 중 감·두통·현기증·정신 집중장애 ② 가슴이 뛰고 가벼운 운동에도 숨이 차게 되고 ③시력 감퇴·이병·신경과민, 흥분하기 쉬운 경향이 있습니다.",http://www.acdm.or.kr/bbs/505.php?&fm_id=2&page=7,한국만성질환관리협회
